zipCode,city,district,additionalInfo,street,houseNo,format1,format2,keyWord,locationType,locationName,primaryKeyDeliverySystem,primaryKeyZipRegion,systemID,primaryKeyPF,pfServicetypes,pfAccessibilitytypes,pfClosureperiods,pfOtherinfos,poststationID,opening_hours,latitude,longitude
10551,Berlin,Moabit,,Stromstr.,11-17,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,GECO,4128764,629.0,8,8-4128764,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 218'}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-18:00; Tu: 10:00-18:00; We: 10:00-18:00; Th: 10:00-18:00; Fr: 10:00-18:00; Sa: 10:00-18:00,52.5274065,13.3435422
13353,Berlin,Wedding,,Sprengelstr.,13,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Tabakwaren Akgül,4306652,617.0,8,8-4306652,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 660'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-18:00; Tu: 08:00-18:00; We: 08:00-18:00; Th: 08:00-18:00; Fr: 08:00-18:00; Sa: 08:00-16:00,52.5420088,13.3554323
12043,Berlin,Neukölln,,Karl-Marx-Str.,66,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,4013333,501.0,8,8-4013333,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 44'}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-19:00; Tu: 10:00-19:00; We: 10:00-19:00; Th: 10:00-13:00; Fr: 10:00-19:00; Sa: 10:00-16:00,52.4821658,13.4329947
12043,Berlin,Neukölln,,Karl-Marx-Str.,66,csbn7s8n2s3,csbn2s3n1,Poststation,POSTSTATION,Postbank,207,,12,12-207,[],[],[],"[{'type': 'packstn_utilization_fri', 'content': '1'}, {'type': 'packstation_model', 'content': 'PPL01_S'}, {'type': 'capacity', 'content': '27'}, {'type': 'packstn_utilization_sun', 'content': '1'}, {'type': 'packstn_utilization_tue', 'content': '1'}, {'type': 'packstationPrimaryKefPf', 'content': '1-12043713'}, {'type': 'packstation_type', 'content': 'POSTSTATION'}, {'type': 'packstn_utilization_sat', 'content': '1'}, {'type': 'packstn_utilization_thu', 'content': '1'}, {'type': 'packstn_utilization_wed', 'content': '1'}, {'type': 'packstn_utilization_mon', 'content': '1'}, {'type': 'letterBoxPrimaryKefPf', 'content': '6-15370569'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'poststation_nextAction_day', 'content': 'today'}, {'type': 'poststation_nextAction_openUntil', 'content': '18:45'}, {'type': 'nextAction_type', 'content': 'COLLECTION_TIME'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '16:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",207.0,Not available,52.482039,13.4328191
13347,Berlin,Gesundbrunnen,,Reinickendorfer Str.,48a,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Mo`s Spätkauf,4327669,659.0,8,8-4327669,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 650'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-23:00; Tu: 10:00-23:00; We: 10:00-23:00; Th: 10:00-23:00; Fr: 10:00-23:00; Sa: 10:00-23:00,52.5504624,13.3682927
10559,Berlin,Moabit,,Stephanstr.,41-44,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,GECO,4102054,,8,8-4102054,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 217'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '14:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:30-14:00; Tu: 08:30-14:00; We: 08:30-19:30; Th: 08:30-14:00; Fr: 08:30-14:00; Sa: 08:30-19:30,52.5320797,13.3441194
12053,Berlin,Neukölln,,Boddinstr.,48,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,dies & das,4335897,513.0,8,8-4335897,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 441'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 08:00-16:00,52.4801574,13.4292887
12435,Berlin,Alt-Treptow,,Martin-Hoffmann-Str.,16,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,MUCA Kiosk,4337662,627.0,8,8-4337662,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 568'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-19:00; Tu: 07:00-19:00; We: 07:00-19:00; Th: 07:00-19:00; Fr: 07:00-19:00; Sa: 09:00-14:00,52.4945075,13.459708
10827,Berlin,Schöneberg,,Hauptstr.,152,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,,4138988,415.0,8,8-4138988,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 625'}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-20:00; Tu: 07:00-20:00; We: 07:00-20:00; Th: 07:00-20:00; Fr: 07:00-20:00; Sa: 07:00-20:00,52.4884464,13.3588436
10777,Berlin,,,Motzstr.,34,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Spätkauf Kiosk,4343505,839.0,8,8-4343505,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 628'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-23:30; Tu: 08:00-23:30; We: 08:00-23:30; Th: 08:00-23:30; Fr: 08:00-23:30; Sa: 08:30-23:30,52.4974543,13.3467292
13086,Berlin,Weißensee,,Langhansstr.,7,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Der Kiosk,4326270,423.0,8,8-4326270,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Weißensee 4'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-20:00; Tu: 07:00-20:00; We: 07:00-20:00; Th: 07:00-20:00; Fr: 07:00-20:00; Sa: 10:00-20:00,52.549226,13.4489987
13353,Berlin,Wedding,,Torfstr.,19,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Presse Shop,4297750,674.0,8,8-4297750,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 655'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-20:00; Tu: 07:00-20:00; We: 07:00-20:00; Th: 07:00-20:00; Fr: 07:00-20:00; Sa: 08:00-20:00,52.5413666,13.350146
10369,Berlin,Lichtenberg,,Landsberger Allee,171,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Berliner Shop,4323154,555.0,8,8-4323154,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 761'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 09:00-12:00,52.5317729,13.4693058
10551,Berlin,Moabit,,Jonasstr.,4,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk,4312472,599.0,8,8-4312472,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 103'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_openUntil', 'content': '14:00'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openFrom', 'content': '14:45'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 14:45-22:00; Tu: 09:00-14:00; We: 09:00-14:00; Th: 14:45-22:00; Fr: 09:00-14:00; Sa: 14:45-18:00,52.5272181,13.3394029
12043,Berlin,Neukölln,,Erkstr.,5,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Getränke-Tabakwaren-Zeitschriften,4314016,556.0,8,8-4314016,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 841'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-19:00; Tu: 10:00-19:00; We: 10:00-19:00; Th: 10:00-19:00; Fr: 10:00-19:00; Sa: 10:00-16:00,52.4810075,13.4370457
10247,Berlin,Friedrichshain,,Frankfurter Allee,104,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,BERLINMAN,4341745,480.0,8,8-4341745,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 69'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-19:00; Tu: 08:00-19:00; We: 08:00-19:00; Th: 08:00-19:00; Fr: 08:00-19:00; Sa: 08:00-16:00,52.5135552,13.473898
12059,Berlin,Neukölln,,Harzer Str.,85,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Troja Spätkauf,4324455,576.0,8,8-4324455,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 569'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-19:00; Tu: 09:00-19:00; We: 09:00-19:00; Th: 09:00-19:00; Fr: 09:00-19:00; Sa: 09:00-15:00,52.485022,13.4492437
10823,Berlin,Schöneberg,,Akazienstr.,15,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,The Market,4323108,531.0,8,8-4323108,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 629'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-20:00; Tu: 10:00-20:00; We: 10:00-20:00; Th: 10:00-20:00; Fr: 10:00-20:00; Sa: 10:00-20:00,52.4890721,13.3536202
13189,Berlin,Pankow,,Berliner Str.,47,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Heiko Dreßler,4341492,545.0,8,8-4341492,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin-Pankow 4'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-18:00; Tu: 08:00-18:00; We: 08:00-18:00; Th: 08:00-18:00; Fr: 08:00-18:00; Sa: 08:00-15:00,52.5600614,13.412762
13359,Berlin,Gesundbrunnen,,Soldiner Str.,84,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Online Telecafe,4114042,566.0,8,8-4114042,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 664'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 11:00-18:00; Tu: 11:00-18:00; We: 11:00-18:00; Th: 11:00-18:00; Fr: 11:00-18:00; Sa: 11:00-18:00,52.5586639,13.3860123
10829,Berlin,Schöneberg,,Leberstr.,24,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,"LOTTO, Bild, Berliner Morgenpost",4125652,537.0,8,8-4125652,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 623'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-18:00; Tu: 06:00-18:00; We: 06:00-18:00; Th: 06:00-18:00; Fr: 06:00-18:00; Sa: 08:00-13:00,52.4840131,13.3612823
10317,Berlin,Lichtenberg,,Marktstr.,5,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Tabak-Shop im Kaufland,4087852,,8,8-4087852,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Lichtenberg 8'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:45'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-19:45; Tu: 08:00-19:45; We: 08:00-19:45; Th: 08:00-19:45; Fr: 08:00-19:45; Sa: 08:00-19:30,52.5040826,13.4729723
10789,Berlin,Charlottenburg,,Tauentzienstr.,9-12,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,k kiosk,4337089,670.0,8,8-4337089,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 307'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-20:00; Tu: 10:00-20:00; We: 10:00-20:00; Th: 10:00-20:00; Fr: 10:00-20:00; Sa: 10:00-20:00,52.5041258,13.3376688
10781,Berlin,Schöneberg,,Eisenacher Str.,84,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Schreibwaren-Bürobedarf,4287470,526.0,8,8-4287470,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 305'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-19:00; Tu: 08:00-19:00; We: 08:00-19:00; Th: 08:00-19:00; Fr: 08:00-19:00; Sa: 10:00-17:00,52.4897962,13.3493156
12049,Berlin,Neukölln,,Schillerpromenade,28,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk & Bäckerei / Kiosk & Internet,4092044,600.0,8,8-4092044,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 437'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-22:00; Tu: 07:00-22:00; We: 07:00-22:00; Th: 07:00-22:00; Fr: 07:00-22:00; Sa: 07:00-22:00,52.4746935,13.4232556
13353,Berlin,Wedding,,Brüsseler Str.,49,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Trinkstelle,4289494,670.0,8,8-4289494,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 656'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 11:00-22:00; Tu: 11:00-22:00; We: 11:00-22:00; Th: 11:00-22:00; Fr: 11:00-22:00; Sa: 11:00-22:00,52.5480304,13.3521713
13347,Berlin,Wedding,,Amsterdamer Str.,2,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Göker`s Kiosk,4298456,639.0,8,8-4298456,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 651'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-18:30; Tu: 08:00-18:30; We: 08:00-18:30; Th: 08:00-18:30; Fr: 08:00-18:30; Sa: 09:00-16:30,52.54962,13.3546277
10827,Berlin,Schöneberg,,Hauptstr.,27-29,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,5330,529.0,8,8-5330,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Schöneberg'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:30; Tu: 09:00-18:30; We: 09:00-18:30; Th: 09:00-18:30; Fr: 09:00-18:30; Sa: 09:00-13:00,52.4855537,13.3546122
10789,Berlin,Wilmersdorf,,Würzburger Str.,2,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk/Lotto/Post,4315232,862.0,8,8-4315232,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 300'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:45'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-23:45; Tu: 08:00-23:45; We: 08:00-23:45; Th: 08:00-23:45; Fr: 08:00-23:45; Sa: 08:00-23:45,52.5004085,13.3374754
10551,Berlin,Moabit,,Emdener Str.,58,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Janas Branche,4310239,427.0,8,8-4310239,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 210'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:30-20:00; Tu: 08:30-20:00; We: 08:30-20:00; Th: 08:30-20:00; Fr: 08:30-20:00; Sa: 08:30-20:00,52.5275426,13.3332554
12043,Berlin,Neukölln,,Karl-Marx-Str.,137,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Spätkauf44,4141072,596.0,8,8-4141072,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 842'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-22:00; Tu: 08:00-22:00; We: 08:00-22:00; Th: 08:00-22:00; Fr: 08:00-22:00; Sa: 08:00-22:00,52.4772317,13.4390092
13088,Berlin,Weißensee,,Berliner Allee,98,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,McPaper,4094980,,8,8-4094980,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Weißensee 6'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-19:30; Tu: 09:00-19:30; We: 09:00-19:30; Th: 09:00-19:30; Fr: 09:00-19:30; Sa: 09:30-17:00,52.5497546,13.4583724
10623,Berlin,Charlottenburg,,Hardenbergplatz,11,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,P & B Press & Books,4304308,574.0,8,8-4304308,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 113'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '21:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 04:30-21:30; Tu: 04:30-21:30; We: 04:30-21:30; Th: 04:30-21:30; Fr: 04:30-21:30; Sa: 04:30-21:30; Su: 04:30-21:30,52.5069829,13.3329913
13409,Berlin,Gesundbrunnen,,Residenzstr.,85,csbn7s8n2s3,csbn2s3n1,Poststation,POSTSTATION,Kaufland,746,,12,12-746,[],[],[],"[{'type': 'packstn_utilization_fri', 'content': '1'}, {'type': 'packstation_model', 'content': 'PPL01_S'}, {'type': 'letterBoxPrimaryKefPf', 'content': '6-25039787'}, {'type': 'packstn_utilization_sun', 'content': '1'}, {'type': 'packstn_utilization_tue', 'content': '1'}, {'type': 'packstation_type', 'content': 'POSTSTATION'}, {'type': 'packstn_utilization_sat', 'content': '1'}, {'type': 'packstn_utilization_thu', 'content': '1'}, {'type': 'packstationPrimaryKefPf', 'content': '1-13409716'}, {'type': 'packstn_utilization_wed', 'content': '1'}, {'type': 'packstn_utilization_mon', 'content': '1'}, {'type': 'capacity', 'content': '52'}, {'type': 'open_all_day', 'content': 'true'}, {'type': 'poststation_nextAction_day', 'content': 'today'}, {'type': 'poststation_nextAction_openUntil', 'content': '24:00'}, {'type': 'nextAction_type', 'content': 'COLLECTION_TIME'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '16:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",746.0,Not available,52.558674,13.3729041
